user_id,persona,age,gender,sleep_avg_hours,screen_time_hours,work_study_hours,wellness_points,primary_stressors,stress_score
usr_00199,Working Woman,29,Female,5.2,4.2,8.7,46,"Sleep Deprivation, Imposter Syndrome, Invisible Load, Financial Pressure",0.668
usr_00200,Teen,14,Male,8.9,6.4,6.6,83,"Dietary Neglect, Social Media, Fear of Failure, Time Management, Peer Pressure",0.408
usr_00201,Parent,47,Male,5.8,3.9,6.8,21,"Financial Pressure, Invisible Load, Chronic Illness, Relationship Friction, Career-Home Balance",0.791
usr_00202,Exam Warrior,21,Female,5.6,6.0,11.1,65,"Fear of Failure, Time Management, Exam Anxiety, Academic Overload",0.743
usr_00203,Teen,17,Male,7.1,4.1,4.3,25,"Academic Overload, Time Management, Peer Pressure, Depressive Mood",0.577
usr_00204,Working Woman,39,Female,6.8,4.0,8.9,11,"Sleep Deprivation, Imposter Syndrome, Burnout, Relationship Friction, Financial Pressure",0.813
usr_00205,Teen,14,Female,8.8,9.0,7.1,66,"Dietary Neglect, Academic Overload, Fear of Failure, Peer Pressure",0.528
usr_00206,Working Woman,35,Female,5.8,3.1,9.3,81,"Burnout, Imposter Syndrome, Financial Pressure, Sleep Deprivation",0.608
usr_00207,Working Woman,39,Female,7.1,4.6,8.5,79,"Sleep Deprivation, Imposter Syndrome, Burnout, Relationship Friction, Invisible Load",0.716
usr_00208,Corporate,24,Female,6.4,7.0,9.4,67,"Clinical Anxiety, Time Management, Burnout, Manager Toxicity, Financial Pressure",0.754
usr_00209,Teen,16,Male,6.5,7.5,5.8,19,"Time Management, Fear of Failure, Depressive Mood, Social Media, Dietary Neglect",0.627
usr_00210,Exam Warrior,19,Male,4.5,4.1,13.8,82,"Burnout, Exam Anxiety, Sleep Deprivation, Imposter Syndrome, Time Management",1.0
usr_00211,Parent,36,Female,5.9,2.9,7.0,72,"Invisible Load, Career-Home Balance, Financial Pressure, Time Management, Teen Disconnect",0.569
usr_00212,Working Woman,35,Female,6.3,3.2,8.5,39,"Financial Pressure, Imposter Syndrome, Career-Home Balance, Invisible Load",0.59
usr_00213,Teen,17,Female,8.1,4.3,1.9,62,"Fear of Failure, Academic Overload, Social Media, Dietary Neglect",0.455
usr_00214,Corporate,56,Male,7.0,5.0,11.1,54,"Burnout, Meeting Fatigue, Financial Pressure, Time Management",0.655
usr_00215,Exam Warrior,20,Female,5.1,3.9,9.3,84,"Fear of Failure, Time Management, Sleep Deprivation, Burnout",0.716
usr_00216,Exam Warrior,16,Female,5.4,3.1,12.7,20,"Time Management, Fear of Failure, Burnout, Academic Overload, Imposter Syndrome",0.938
usr_00217,Working Woman,44,Female,5.6,4.7,10.1,92,"Relationship Friction, Invisible Load, Burnout, Sleep Deprivation, Financial Pressure",0.795
usr_00218,Working Woman,27,Female,6.5,3.9,9.2,1,"Relationship Friction, Sleep Deprivation, Burnout, Imposter Syndrome",0.741
usr_00219,Working Woman,37,Female,6.7,3.4,11.7,33,"Relationship Friction, Burnout, Invisible Load, Imposter Syndrome",0.762
usr_00220,Parent,53,Female,5.9,3.2,5.9,31,"Relationship Friction, Career-Home Balance, Time Management, Invisible Load",0.581
usr_00221,Working Woman,22,Female,5.4,3.9,10.1,98,"Invisible Load, Sleep Deprivation, Career-Home Balance, Burnout, Relationship Friction",0.804
usr_00222,Teen,17,Female,6.1,2.9,3.7,4,"Time Management, Peer Pressure, Social Media, Academic Overload, Fear of Failure",0.551
usr_00223,Exam Warrior,20,Male,6.3,3.5,10.5,72,"Imposter Syndrome, Academic Overload, Exam Anxiety, Fear of Failure, Sleep Deprivation",0.832
usr_00224,Exam Warrior,21,Male,5.7,2.6,12.5,61,"Burnout, Academic Overload, Exam Anxiety, Sleep Deprivation",0.926
usr_00225,Exam Warrior,16,Female,6.7,5.3,12.6,97,"Sleep Deprivation, Fear of Failure, Academic Overload, Time Management",0.697
usr_00226,Parent,41,Male,5.6,0.6,11.7,21,"Time Management, Invisible Load, Chronic Illness, Relationship Friction, Career-Home Balance",0.819
usr_00227,Working Woman,41,Female,5.8,3.7,9.0,98,"Burnout, Sleep Deprivation, Invisible Load, Relationship Friction",0.635
usr_00228,Exam Warrior,20,Female,6.2,2.7,13.3,6,"Burnout, Exam Anxiety, Time Management, Fear of Failure, Academic Overload",1.0
usr_00229,Working Woman,32,Female,7.1,3.0,8.9,12,"Career-Home Balance, Imposter Syndrome, Invisible Load, Sleep Deprivation, Burnout",0.74
usr_00230,Exam Warrior,16,Male,6.2,4.1,11.5,87,"Exam Anxiety, Academic Overload, Burnout, Fear of Failure, Time Management",0.817
usr_00231,Working Woman,34,Female,7.5,3.4,9.5,18,"Invisible Load, Sleep Deprivation, Career-Home Balance, Relationship Friction, Burnout",0.876
usr_00232,Corporate,51,Female,7.0,6.5,9.3,15,"Manager Toxicity, Clinical Anxiety, Sedentary Lifestyle, Financial Pressure, Burnout",0.811
usr_00233,Teen,16,Female,8.5,6.2,5.3,45,"Time Management, Peer Pressure, Depressive Mood, Fear of Failure",0.525
usr_00234,Parent,33,Male,6.8,4.7,5.4,94,"Invisible Load, Chronic Illness, Teen Disconnect, Career-Home Balance",0.486
usr_00235,Parent,36,Male,7.9,1.5,6.8,25,"Financial Pressure, Chronic Illness, Career-Home Balance, Invisible Load",0.683
usr_00236,Corporate,59,Male,4.8,7.4,8.5,13,"Financial Pressure, Burnout, Manager Toxicity, Clinical Anxiety",0.993
usr_00237,Parent,36,Female,8.2,5.3,10.9,81,"Invisible Load, Financial Pressure, Chronic Illness, Career-Home Balance, Teen Disconnect",0.745
usr_00238,Parent,50,Female,7.5,2.2,9.7,63,"Career-Home Balance, Teen Disconnect, Financial Pressure, Relationship Friction",0.614
usr_00239,Parent,47,Male,6.8,2.3,6.9,91,"Time Management, Teen Disconnect, Relationship Friction, Chronic Illness",0.444
usr_00240,Parent,46,Non-binary,6.7,3.7,11.4,46,"Chronic Illness, Invisible Load, Teen Disconnect, Relationship Friction, Career-Home Balance",0.753
usr_00241,Parent,46,Male,6.2,4.3,11.4,60,"Chronic Illness, Teen Disconnect, Invisible Load, Career-Home Balance",0.712
usr_00242,Exam Warrior,16,Male,6.1,5.2,14.0,50,"Imposter Syndrome, Exam Anxiety, Time Management, Academic Overload, Fear of Failure",0.958
usr_00243,Corporate,40,Male,6.8,5.2,8.8,48,"Financial Pressure, Burnout, Time Management, Sedentary Lifestyle, Clinical Anxiety",0.71
usr_00244,Corporate,31,Female,6.7,7.6,9.7,99,"Meeting Fatigue, Sedentary Lifestyle, Manager Toxicity, Burnout",0.566
usr_00245,Teen,18,Male,6.7,5.2,4.9,84,"Fear of Failure, Time Management, Depressive Mood, Dietary Neglect",0.478
usr_00246,Working Woman,31,Female,5.0,2.9,9.0,9,"Financial Pressure, Relationship Friction, Imposter Syndrome, Burnout, Sleep Deprivation",0.889
usr_00247,Exam Warrior,15,Female,5.5,2.8,7.9,6,"Exam Anxiety, Imposter Syndrome, Time Management, Fear of Failure, Academic Overload",0.869
usr_00248,Exam Warrior,17,Non-binary,6.1,3.6,11.3,13,"Fear of Failure, Academic Overload, Burnout, Imposter Syndrome, Time Management",0.866
usr_00249,Teen,17,Non-binary,8.0,4.7,5.4,18,"Depressive Mood, Social Media, Fear of Failure, Academic Overload, Peer Pressure",0.642
usr_00250,Parent,52,Female,5.8,2.6,7.2,70,"Career-Home Balance, Financial Pressure, Relationship Friction, Teen Disconnect, Chronic Illness",0.677
usr_00251,Teen,13,Non-binary,6.4,4.5,6.7,48,"Social Media, Academic Overload, Dietary Neglect, Fear of Failure",0.454
usr_00252,Teen,14,Male,5.7,1.7,5.5,97,"Time Management, Social Media, Dietary Neglect, Fear of Failure",0.385
usr_00253,Parent,38,Female,6.5,2.1,7.7,63,"Relationship Friction, Career-Home Balance, Invisible Load, Teen Disconnect",0.587
usr_00254,Parent,48,Male,5.9,2.4,10.1,85,"Chronic Illness, Career-Home Balance, Time Management, Teen Disconnect, Invisible Load",0.604
usr_00255,Corporate,36,Female,5.7,6.3,10.1,25,"Manager Toxicity, Financial Pressure, Time Management, Clinical Anxiety",0.733
usr_00256,Teen,14,Male,8.1,6.9,4.8,5,"Fear of Failure, Time Management, Dietary Neglect, Social Media",0.585
usr_00257,Working Woman,44,Female,5.6,5.4,8.7,23,"Financial Pressure, Career-Home Balance, Burnout, Invisible Load, Imposter Syndrome",0.776
usr_00258,Working Woman,30,Female,7.9,5.3,7.8,47,"Invisible Load, Career-Home Balance, Imposter Syndrome, Financial Pressure, Sleep Deprivation",0.728
usr_00259,Exam Warrior,16,Male,4.5,3.7,9.2,26,"Exam Anxiety, Fear of Failure, Imposter Syndrome, Academic Overload, Time Management",0.935
usr_00260,Exam Warrior,17,Non-binary,5.2,3.1,10.1,3,"Imposter Syndrome, Time Management, Exam Anxiety, Sleep Deprivation",0.812
usr_00261,Parent,40,Female,7.0,3.0,8.5,20,"Relationship Friction, Invisible Load, Time Management, Career-Home Balance",0.589
usr_00262,Corporate,55,Male,5.9,7.0,11.6,24,"Meeting Fatigue, Clinical Anxiety, Financial Pressure, Burnout",0.909
usr_00263,Working Woman,23,Female,5.5,2.5,9.2,5,"Career-Home Balance, Relationship Friction, Financial Pressure, Invisible Load",0.736
usr_00264,Parent,43,Non-binary,6.7,3.9,6.0,85,"Career-Home Balance, Relationship Friction, Time Management, Chronic Illness",0.507
usr_00265,Parent,43,Male,7.0,2.0,7.0,40,"Relationship Friction, Career-Home Balance, Financial Pressure, Teen Disconnect, Chronic Illness",0.708
usr_00266,Parent,46,Male,5.5,5.4,10.8,10,"Teen Disconnect, Career-Home Balance, Chronic Illness, Relationship Friction, Time Management",0.837
usr_00267,Parent,34,Male,6.1,3.4,6.3,19,"Teen Disconnect, Financial Pressure, Relationship Friction, Invisible Load, Chronic Illness",0.747
usr_00268,Working Woman,22,Female,5.5,4.9,10.6,24,"Imposter Syndrome, Career-Home Balance, Sleep Deprivation, Relationship Friction",0.778
usr_00269,Corporate,56,Female,7.2,4.7,9.1,8,"Meeting Fatigue, Burnout, Financial Pressure, Time Management, Clinical Anxiety",0.773
usr_00270,Parent,44,Female,7.3,3.4,5.2,13,"Financial Pressure, Invisible Load, Relationship Friction, Time Management, Career-Home Balance",0.658
usr_00271,Working Woman,42,Female,3.8,5.0,7.7,87,"Invisible Load, Burnout, Relationship Friction, Sleep Deprivation, Financial Pressure",0.881
usr_00272,Exam Warrior,20,Male,5.2,4.3,11.8,72,"Exam Anxiety, Burnout, Sleep Deprivation, Academic Overload, Imposter Syndrome",0.971
usr_00273,Working Woman,41,Female,6.0,4.2,11.6,18,"Sleep Deprivation, Relationship Friction, Burnout, Imposter Syndrome, Invisible Load",0.914
usr_00274,Working Woman,35,Female,5.6,3.7,8.3,8,"Invisible Load, Imposter Syndrome, Career-Home Balance, Burnout, Sleep Deprivation",0.822
usr_00275,Teen,16,Male,5.1,8.4,6.3,67,"Social Media, Academic Overload, Dietary Neglect, Peer Pressure, Depressive Mood",0.616
usr_00276,Parent,35,Female,6.2,4.0,9.0,61,"Chronic Illness, Teen Disconnect, Relationship Friction, Career-Home Balance, Invisible Load",0.736
usr_00277,Teen,18,Male,8.0,5.8,7.2,47,"Peer Pressure, Fear of Failure, Dietary Neglect, Social Media, Depressive Mood",0.615
usr_00278,Working Woman,26,Female,5.1,4.3,10.0,87,"Financial Pressure, Relationship Friction, Career-Home Balance, Imposter Syndrome",0.687
usr_00279,Teen,17,Female,5.7,6.8,3.8,21,"Depressive Mood, Dietary Neglect, Peer Pressure, Time Management, Social Media",0.578
usr_00280,Corporate,59,Female,5.2,6.7,7.8,21,"Meeting Fatigue, Manager Toxicity, Financial Pressure, Sedentary Lifestyle",0.648
usr_00281,Working Woman,34,Female,5.8,1.9,9.9,81,"Career-Home Balance, Sleep Deprivation, Burnout, Financial Pressure",0.683
usr_00282,Teen,17,Male,6.7,3.3,5.5,83,"Depressive Mood, Time Management, Dietary Neglect, Fear of Failure, Academic Overload",0.498
usr_00283,Teen,17,Female,7.4,7.5,4.6,48,"Peer Pressure, Academic Overload, Social Media, Depressive Mood, Dietary Neglect",0.525
usr_00284,Exam Warrior,17,Male,6.2,2.9,12.8,20,"Time Management, Burnout, Sleep Deprivation, Exam Anxiety, Fear of Failure",1.0
usr_00285,Parent,38,Female,6.4,2.3,10.7,71,"Career-Home Balance, Relationship Friction, Time Management, Teen Disconnect",0.539
usr_00286,Corporate,33,Female,6.8,4.0,11.0,48,"Meeting Fatigue, Clinical Anxiety, Burnout, Sedentary Lifestyle",0.692
usr_00287,Working Woman,39,Female,6.8,2.6,9.4,18,"Burnout, Financial Pressure, Sleep Deprivation, Invisible Load, Career-Home Balance",0.861
usr_00288,Working Woman,29,Female,5.9,4.1,8.2,38,"Imposter Syndrome, Financial Pressure, Burnout, Career-Home Balance",0.674
usr_00289,Exam Warrior,21,Female,6.1,3.8,11.6,50,"Academic Overload, Exam Anxiety, Burnout, Imposter Syndrome",0.905
usr_00290,Teen,13,Male,7.5,5.1,5.3,2,"Social Media, Peer Pressure, Academic Overload, Time Management",0.538
usr_00291,Exam Warrior,15,Female,3.5,5.1,11.2,84,"Burnout, Time Management, Imposter Syndrome, Academic Overload",0.827
usr_00292,Teen,13,Female,8.2,7.8,4.2,98,"Dietary Neglect, Fear of Failure, Time Management, Social Media, Depressive Mood",0.562
usr_00293,Corporate,30,Male,5.8,7.7,10.5,27,"Burnout, Meeting Fatigue, Clinical Anxiety, Time Management, Manager Toxicity",0.872
usr_00294,Working Woman,36,Female,5.6,4.3,8.1,32,"Sleep Deprivation, Relationship Friction, Financial Pressure, Career-Home Balance, Burnout",0.838
usr_00295,Exam Warrior,18,Male,4.7,3.1,11.6,91,"Sleep Deprivation, Imposter Syndrome, Fear of Failure, Burnout",0.843
usr_00296,Parent,42,Male,6.9,4.6,10.2,55,"Time Management, Invisible Load, Relationship Friction, Financial Pressure, Career-Home Balance",0.689
usr_00297,Working Woman,27,Female,7.9,3.4,8.4,87,"Imposter Syndrome, Financial Pressure, Burnout, Relationship Friction",0.575
usr_00298,Parent,34,Non-binary,6.1,2.9,7.8,50,"Time Management, Invisible Load, Chronic Illness, Teen Disconnect",0.514
usr_00299,Exam Warrior,20,Female,4.1,3.1,11.4,86,"Sleep Deprivation, Burnout, Exam Anxiety, Imposter Syndrome, Fear of Failure",1.0
usr_00300,Working Woman,39,Female,4.5,2.2,9.3,36,"Career-Home Balance, Imposter Syndrome, Burnout, Relationship Friction",0.76
usr_00301,Teen,13,Female,6.4,5.8,4.5,97,"Peer Pressure, Dietary Neglect, Social Media, Fear of Failure",0.405
usr_00302,Corporate,42,Male,4.4,6.6,7.6,98,"Sedentary Lifestyle, Clinical Anxiety, Financial Pressure, Burnout",0.729
usr_00303,Corporate,55,Male,6.2,6.8,13.0,36,"Clinical Anxiety, Sedentary Lifestyle, Manager Toxicity, Time Management, Burnout",0.948
usr_00304,Corporate,29,Male,8.1,3.2,10.0,44,"Manager Toxicity, Financial Pressure, Sedentary Lifestyle, Clinical Anxiety",0.686
usr_00305,Working Woman,43,Female,6.3,3.5,8.9,19,"Invisible Load, Burnout, Imposter Syndrome, Career-Home Balance, Sleep Deprivation",0.771
usr_00306,Teen,18,Male,5.9,7.1,4.9,54,"Dietary Neglect, Depressive Mood, Academic Overload, Peer Pressure, Fear of Failure",0.697
usr_00307,Exam Warrior,18,Male,6.0,2.8,11.9,80,"Burnout, Academic Overload, Fear of Failure, Time Management",0.662
usr_00308,Parent,52,Non-binary,7.6,2.6,8.7,34,"Relationship Friction, Career-Home Balance, Invisible Load, Chronic Illness, Teen Disconnect",0.754
usr_00309,Teen,16,Male,5.3,8.7,4.1,66,"Dietary Neglect, Time Management, Peer Pressure, Fear of Failure",0.496
usr_00310,Parent,36,Female,7.1,3.2,8.0,92,"Time Management, Relationship Friction, Career-Home Balance, Teen Disconnect",0.45
usr_00311,Parent,34,Female,6.1,2.1,10.1,23,"Career-Home Balance, Teen Disconnect, Financial Pressure, Invisible Load",0.632
usr_00312,Parent,46,Non-binary,6.4,2.6,6.9,12,"Chronic Illness, Financial Pressure, Relationship Friction, Teen Disconnect, Invisible Load",0.748
usr_00313,Corporate,30,Female,6.3,7.1,9.5,45,"Meeting Fatigue, Burnout, Time Management, Financial Pressure, Manager Toxicity",0.696
usr_00314,Working Woman,27,Female,6.5,1.8,10.1,95,"Career-Home Balance, Burnout, Invisible Load, Imposter Syndrome, Financial Pressure",0.78
usr_00315,Exam Warrior,19,Female,4.0,3.7,11.5,15,"Burnout, Exam Anxiety, Time Management, Fear of Failure",1.0
usr_00316,Working Woman,23,Female,5.8,3.1,7.0,38,"Invisible Load, Imposter Syndrome, Burnout, Career-Home Balance",0.653
usr_00317,Parent,39,Male,6.1,2.2,8.1,38,"Relationship Friction, Chronic Illness, Teen Disconnect, Time Management, Invisible Load",0.633
usr_00318,Teen,13,Female,7.1,7.5,6.6,85,"Peer Pressure, Dietary Neglect, Time Management, Academic Overload, Social Media",0.383
usr_00319,Teen,18,Male,7.3,9.3,5.5,49,"Peer Pressure, Fear of Failure, Social Media, Time Management, Academic Overload",0.669
usr_00320,Working Woman,35,Female,6.5,4.6,10.1,76,"Sleep Deprivation, Financial Pressure, Burnout, Invisible Load, Relationship Friction",0.852
usr_00321,Parent,54,Female,5.5,2.6,6.3,48,"Chronic Illness, Invisible Load, Teen Disconnect, Financial Pressure, Career-Home Balance",0.757
usr_00322,Teen,13,Female,6.6,7.3,6.0,28,"Fear of Failure, Academic Overload, Social Media, Dietary Neglect",0.478
usr_00323,Working Woman,32,Female,5.8,4.2,10.1,67,"Financial Pressure, Burnout, Career-Home Balance, Invisible Load",0.713
usr_00324,Working Woman,39,Female,5.8,5.1,8.2,75,"Invisible Load, Financial Pressure, Sleep Deprivation, Relationship Friction, Career-Home Balance",0.713
usr_00325,Parent,36,Male,6.6,2.3,6.5,84,"Teen Disconnect, Time Management, Relationship Friction, Career-Home Balance, Financial Pressure",0.586
usr_00326,Corporate,34,Male,5.5,4.9,10.2,72,"Meeting Fatigue, Burnout, Clinical Anxiety, Manager Toxicity",0.737
usr_00327,Corporate,41,Female,5.6,5.7,10.2,27,"Clinical Anxiety, Sedentary Lifestyle, Meeting Fatigue, Manager Toxicity",0.673
usr_00328,Teen,15,Male,6.3,4.8,4.4,12,"Fear of Failure, Time Management, Dietary Neglect, Peer Pressure",0.498
usr_00329,Exam Warrior,19,Female,5.2,4.0,10.9,55,"Imposter Syndrome, Academic Overload, Fear of Failure, Sleep Deprivation, Exam Anxiety",0.984
usr_00330,Teen,16,Female,5.1,8.5,5.5,17,"Social Media, Fear of Failure, Peer Pressure, Dietary Neglect, Academic Overload",0.666
usr_00331,Parent,37,Female,7.9,2.1,8.3,98,"Career-Home Balance, Invisible Load, Chronic Illness, Relationship Friction",0.549
usr_00332,Corporate,31,Male,6.2,4.5,10.0,1,"Meeting Fatigue, Burnout, Manager Toxicity, Clinical Anxiety, Sedentary Lifestyle",0.824
usr_00333,Teen,16,Female,7.8,6.5,6.1,24,"Dietary Neglect, Depressive Mood, Fear of Failure, Time Management",0.526
usr_00334,Working Woman,27,Female,5.7,5.9,7.2,91,"Relationship Friction, Imposter Syndrome, Burnout, Financial Pressure",0.603
usr_00335,Exam Warrior,18,Male,5.3,3.7,13.0,57,"Academic Overload, Burnout, Fear of Failure, Time Management, Imposter Syndrome",0.916
usr_00336,Working Woman,33,Female,6.2,4.1,8.8,88,"Imposter Syndrome, Financial Pressure, Relationship Friction, Invisible Load, Sleep Deprivation",0.635
usr_00337,Corporate,43,Male,6.2,6.3,9.8,76,"Burnout, Time Management, Sedentary Lifestyle, Manager Toxicity, Meeting Fatigue",0.633
usr_00338,Working Woman,44,Female,6.8,6.1,11.7,74,"Imposter Syndrome, Invisible Load, Sleep Deprivation, Relationship Friction, Burnout",0.822
usr_00339,Working Woman,43,Female,4.7,3.3,7.9,25,"Imposter Syndrome, Burnout, Financial Pressure, Sleep Deprivation, Invisible Load",0.864
usr_00340,Teen,14,Male,8.1,7.1,5.5,64,"Fear of Failure, Academic Overload, Social Media, Dietary Neglect, Depressive Mood",0.555
usr_00341,Teen,16,Male,7.4,10.1,5.2,25,"Fear of Failure, Depressive Mood, Social Media, Time Management, Dietary Neglect",0.654
usr_00342,Teen,14,Male,6.0,10.8,3.1,60,"Fear of Failure, Time Management, Peer Pressure, Social Media, Academic Overload",0.621
usr_00343,Exam Warrior,19,Non-binary,6.0,3.7,11.9,45,"Exam Anxiety, Fear of Failure, Time Management, Imposter Syndrome, Burnout",0.976
usr_00344,Corporate,52,Male,5.8,3.7,10.3,27,"Meeting Fatigue, Time Management, Sedentary Lifestyle, Burnout, Clinical Anxiety",0.746
usr_00345,Working Woman,27,Female,6.3,3.0,4.6,58,"Sleep Deprivation, Burnout, Imposter Syndrome, Financial Pressure",0.642
usr_00346,Exam Warrior,20,Female,5.2,1.9,10.4,81,"Time Management, Exam Anxiety, Sleep Deprivation, Fear of Failure, Burnout",0.907
usr_00347,Exam Warrior,20,Male,5.8,3.5,10.5,7,"Academic Overload, Burnout, Imposter Syndrome, Fear of Failure, Exam Anxiety",0.998
